url,marca,modelo,tipo,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,calibre_total,peso,polarizadas,valoracion,num_resenas,precio
https://www.lentiamo.es/nano-vista-stanford-sc-nao22201-46.html,Nano Vista,Stanford SC NAO22201 46,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Verde,XS,46.0,18.0,130.0,120.0,65.0,,,,85.9
https://www.lentiamo.es/emporio-armani-0ea3168-5371-52.html,Emporio Armani,0EA3168 5371 52,graduadas,Mujer,Metal/Pasta,Cuadradas,Montura completa,Transparente,M,52.0,20.0,145.0,137.0,75.0,,,,106.9
https://www.lentiamo.es/esprit-et33482-547-53.html,Esprit,ET33482 547 53,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Verde,S,53.0,17.0,140.0,128.0,85.0,,,,79.99
https://www.lentiamo.es/gucci-gg1998o-002-49.html,Gucci,GG1998O 002 49,graduadas,Hombre,Pasta,Redondas,Montura completa,MarrÃ³n,M,49.0,20.0,145.0,133.0,190.0,,,,229.9
https://www.lentiamo.es/levi-s-lv-1008-kj1-18-53.html,LeviÂ´s,LV 1008 KJ1 18 53,graduadas,Unisex,Metal,Cuadradas,Montura completa,Gris,M,53.0,18.0,145.0,137.0,100.0,,,,61.99
https://www.lentiamo.es/carrera-3064-807-17-55.html,Carrera,3064 807 17 55,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,55.0,17.0,140.0,134.0,180.0,,,,103.9
https://www.lentiamo.es/esprit-et34002-507-49.html,Esprit,ET34002 507 49,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Azul,M,49.0,21.0,145.0,136.0,90.0,,,,105.9
https://www.lentiamo.es/oakley-metalink-ox8153-815316-55.html,Oakley,0OX8153 815316 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,M,55.0,17.0,136.0,139.0,190.0,,,,133.9
https://www.lentiamo.es/mexx-2601-400-18-54.html,Mexx,2601 400 18 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,54.0,18.0,140.0,132.0,155.0,,,,119.9
https://www.lentiamo.es/emporio-armani-ea-4115-50891w-54.html,Emporio Armani,EA 4115 50891W 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,MarrÃ³n,M,54.0,18.0,145.0,134.0,200.0,,,,134.9
https://www.lentiamo.es/jaguar-33128-6100-17-60.html,Jaguar,33128 6100 17 60,graduadas,Hombre,Metal,Rectangulares,Montura completa,Negro,M,60.0,17.0,150.0,138.0,130.0,,,,209.9
https://www.lentiamo.es/gucci-gg1708o-002-53.html,Gucci,GG1708O 002 53,graduadas,Hombre,Metal/Pasta,Cuadradas,Montura completa,MarrÃ³n,L,53.0,17.0,140.0,148.0,180.0,,,,219.9
https://www.lentiamo.es/mexx-2616-100-18-55.html,Mexx,2616 100 18 55,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,55.0,18.0,135.0,134.0,160.0,,,,119.9
https://www.lentiamo.es/esprit-et17444n-538-52.html,Esprit,ET17444N 538 52,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,52.0,17.0,145.0,128.0,75.0,,,,55.75
https://www.lentiamo.es/carrera-1135-i46-14-60.html,Carrera,1135 I46 14 60,graduadas,Hombre,Metal,Cuadradas,Montura completa,Dorado,M,60.0,14.0,145.0,136.0,170.0,,,,113.9
https://www.lentiamo.es/esprit-et17131-538-51.html,Esprit,ET17131 538 51,graduadas,Mujer,Metal,Redondas,Montura completa,Negro,M,51.0,19.0,145.0,138.0,105.0,,,,119.9
https://www.lentiamo.es/gucci-gg1988ok-002-49.html,Gucci,GG1988OK 002 49,graduadas,Hombre,Pasta,Redondas,Montura completa,MarrÃ³n,M,49.0,22.0,145.0,135.0,200.0,,,,169.9
https://www.lentiamo.es/nano-vista-glitch-3-0-nao31501-48.html,Nano Vista,Glitch 3.0 NAO31501 48,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Azul,S,48.0,19.0,127.0,122.0,70.0,,,,99.99
https://www.lentiamo.es/esprit-et33460-543-52.html,Esprit,ET33460 543 52,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Azul,S,52.0,17.0,140.0,126.0,85.0,,,,102.9
https://www.lentiamo.es/dolce-gabbana-0dg3419-502-52.html,Dolce & Gabbana,0DG3419 502 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,52.0,19.0,145.0,133.0,190.0,,,,169.9
https://www.lentiamo.es/oakley-cerebral-ox8187-818704-57.html,Oakley,OX8187 818704 57,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Azul,L,57.0,18.0,130.0,147.0,190.0,,,,132.9
https://www.lentiamo.es/oakley-versafuse-sq-ox8201-820101-58.html,Oakley,OX8201 820101 58,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Negro,M,58.0,13.0,142.0,133.0,215.0,,,,139.9
https://www.lentiamo.es/hugo-boss-1797-f-ctl-19-53.html,Hugo Boss,1797/F CTL 19 53,graduadas,Unisex,Titanio,Redondas,Montura completa,Plateado,M,53.0,19.0,145.0,137.0,100.0,,,,153.9
https://www.lentiamo.es/sea2see-valeria-c80-55.html,Sea2See,Valeria C80 55,graduadas,Mujer,Eco-friendly - Econyl,Rectangulares,Montura completa,Negro,S,55.0,15.0,140.0,129.0,115.0,,,,146.9
https://www.lentiamo.es/tom-ford-ft5872-b-005-48.html,Tom Ford,FT5872-B/V 005 48,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,48.0,25.0,140.0,139.0,330.0,,,,249.9
https://www.lentiamo.es/polaroid-pld-2148-cs-o6w-m9-54.html,Polaroid,PLD 2148/CS O6W M9 54,graduadas,Unisex,Eco-friendly - Eco-poliamida,Cuadradas,Montura completa,Negro,M,54.0,16.0,140.0,132.0,115.0,,,,89.99
https://www.lentiamo.es/prada-0pr-a05v-16k1o1-52.html,Prada,0PR A05V 16K1O1 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,52.0,20.0,140.0,136.0,280.0,,,,164.9
https://www.lentiamo.es/ray-ban-0rx3751v-3182-58.html,Ray-Ban,0RX3751V 3182 58,graduadas,Unisex,Metal,Rectangulares,Montura completa,MarrÃ³n,M,58.0,17.0,145.0,139.0,210.0,,,,103.9
https://www.lentiamo.es/ray-ban-0rx5448-8460.html,Ray-Ban,0RX5448 8460 55,graduadas,Unisex,Acetato,Rectangulares,Montura completa,MarrÃ³n,L,55.0,19.0,145.0,141.0,230.0,,,,143.9
https://www.lentiamo.es/ray-ban-jack-0rx6465-2509.html,Ray-Ban,Ray-Ban Jack 0RX6465 2509,graduadas,Unisex,Metal,Redondas,Montura completa,Negro,,,,,,165.0,,,,103.9
https://www.lentiamo.es/polaroid-pld-d556-c-086-17-54.html,Polaroid,PLD D556/C 086 17 54,graduadas,Unisex,Eco-friendly - Eco-poliamida,Rectangulares,Montura completa,MarrÃ³n,M,54.0,17.0,140.0,133.0,85.0,,,,103.9
https://www.lentiamo.es/ray-ban-chad-0rx7217-8263.html,Ray-Ban,0RX7217 8263 52,graduadas,Unisex,Eco-friendly - Bio-acetato,Rectangulares,Montura completa,Gris,M,52.0,22.0,145.0,140.0,175.0,,,,95.99
https://www.lentiamo.es/saint-laurent-sl-m139-003-54.html,Saint Laurent,SL M139 003 54,graduadas,Unisex,Pasta,Cuadradas,Montura completa,MarrÃ³n,L,54.0,18.0,145.0,142.0,160.0,,,,219.9
https://www.lentiamo.es/ray-ban-0rx7047-8100.html,Ray-Ban,0RX7047 8100 54,graduadas,Unisex,Pasta,Rectangulares,Montura completa,Azul,M,54.0,17.0,140.0,137.0,170.0,,,,95.99
https://www.lentiamo.es/tom-ford-ft6051-b-001-56.html,Tom Ford,FT6051-B/V 001 56,graduadas,Mujer,Metal,Cat Eye,Montura completa,Negro,M,56.0,16.0,145.0,132.0,300.0,,,,269.9
https://www.lentiamo.es/ray-ban-oval-0rx3547v-2500.html,Ray-Ban,Ray-Ban Oval 0RX3547V 2500,graduadas,Unisex,Metal,Redondas,Montura completa,Dorado,,,,,,165.0,,,,112.9
https://www.lentiamo.es/ray-ban-0rx7248d-2000-55.html,Ray-Ban,0RX7248D 2000 55,graduadas,Unisex,Propionato,Rectangulares,Montura completa,Negro,M,55.0,18.0,145.0,138.0,190.0,,,,105.9
https://www.lentiamo.es/polaroid-pld-6230-cs-807-m9-56.html,Polaroid,PLD 6230/CS 807 M9 56,graduadas,Unisex,Eco-friendly - Eco-poliamida,Rectangulares,Montura completa,Negro,M,56.0,16.0,140.0,136.0,115.0,,,,86.99
https://www.lentiamo.es/ray-ban-laurene-0rx7256-8260-53.html,Ray-Ban,0RX7256 8260 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,M,53.0,18.0,145.0,136.0,205.0,,,,104.9
https://www.lentiamo.es/ray-ban-jack-0rx6465-2945-51.html,Ray-Ban,0RX6465 2945 51,graduadas,Unisex,Metal,Redondas,Montura completa,MarrÃ³n,M,51.0,20.0,140.0,132.0,165.0,,,,114.9
https://www.lentiamo.es/ray-ban-0rx5443d-8268-49.html,Ray-Ban,0RX5443D 8268 49,graduadas,Unisex,Acetato,Redondas,Montura completa,Gris,M,49.0,20.0,145.0,132.0,200.0,,,,108.9
https://www.lentiamo.es/ray-ban-0rx7259d-8411-52.html,Ray-Ban,0RX7259D 8411 52,graduadas,Hombre,Propionato,Cuadradas,Montura completa,Gris,M,52.0,19.0,145.0,139.0,195.0,,,,65.27
https://www.lentiamo.es/ray-ban-0rx5279-8453.html,Ray-Ban,0RX5279 8453 57,graduadas,Hombre,Acetato,Rectangulares,Montura completa,Gris,M,57.0,18.0,150.0,138.0,175.0,,,,119.9
https://www.lentiamo.es/ray-ban-new-clubmaster-0rx7216-8209-51.html,Ray-Ban,0RX7216 8209 51,graduadas,Unisex,Propionato,Cuadradas,Montura completa,Rojo,M,51.0,20.0,145.0,135.0,165.0,,,,119.9
https://www.lentiamo.es/tom-ford-ft5839-b-001-56.html,Tom Ford,FT5839-B/V 001 56,graduadas,Mujer,Metal,Cat Eye,Montura completa,Negro,M,56.0,18.0,140.0,133.0,330.0,,,,299.9
https://www.lentiamo.es/tom-ford-ft5987-b-092-52.html,Tom Ford,FT5987-B/V 092 52,graduadas,Mujer,Pasta,Redondas,Montura completa,Verde,M,52.0,19.0,140.0,136.0,305.0,,,,249.9
https://www.lentiamo.es/persol-0po3390v-95-54.html,Persol,0PO3390V 95 54,graduadas,Unisex,Acetato,Rectangulares,Montura completa,Negro,M,54.0,21.0,145.0,136.0,260.0,,,,175.9
https://www.lentiamo.es/persol-0po3007vm-1197-52.html,Persol,0PO3007VM 1197 52,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Azul,M,52.0,19.0,145.0,134.0,255.0,,,,139.9
https://www.lentiamo.es/ray-ban-0rx7066-2000.html,Ray-Ban,0RX7066 2000 52,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,S,52.0,17.0,140.0,131.0,100.0,,,,96.99
https://www.lentiamo.es/saint-laurent-sl-726-f-001-53.html,Saint Laurent,SL 726/F 001 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,53.0,19.0,145.0,136.0,140.0,,,,199.9
https://www.lentiamo.es/persol-0po1023v-513-55.html,Persol,0PO1023V 513 55,graduadas,Unisex,Metal,Rectangulares,Montura completa,Gris,M,55.0,20.0,145.0,137.0,255.0,,,,189.9
https://www.lentiamo.es/ray-ban-round-metal-0rx3447v-3094.html,Ray-Ban,0RX3447V 3094 50,graduadas,Unisex,Metal,Redondas,Montura completa,Rosa,S,50.0,21.0,145.0,128.0,145.0,,,,114.9
https://www.lentiamo.es/polo-ralph-lauren-0ph2281u-5001-54.html,Polo Ralph Lauren,0PH2281U 5001 54,graduadas,Hombre,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,54.0,19.0,145.0,134.0,175.0,,,,89.99
https://www.lentiamo.es/persol-0po3007v-24.html,Persol,Persol 0PO3007V 24,graduadas,Hombre,Acetato,Cuadradas,Montura completa,MarrÃ³n,,,,,,40.0,,,,156.9
https://www.lentiamo.es/ray-ban-junior-0ry1621-3937-47.html,Ray-Ban,0RY1621 3937 47,graduadas,NiÃ±os,Eco-friendly - Bio-based,Rectangulares,Montura completa,Azul,XS,47.0,15.0,130.0,112.0,90.0,,,,74.99
https://www.lentiamo.es/oakley-wheel-house-ox8166-816608-54.html,Oakley,OX8166 816608 54,graduadas,Hombre,Pasta,Cuadradas,Montura completa,Negro,L,54.0,16.0,140.0,142.0,185.0,,,,129.9
https://www.lentiamo.es/prada-0pr-18wv-2au1o1.html,Prada,0PR 18WV 2AU1O1 54,graduadas,Mujer,Acetato,Cuadradas,Montura completa,MarrÃ³n,M,54.0,17.0,145.0,130.0,280.0,,,,199.9
https://www.lentiamo.es/saint-laurent-sl-640-003-49.html,Saint Laurent,SL 640 003 49,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,49.0,22.0,140.0,136.0,180.0,,,,239.9
https://www.lentiamo.es/prada-0pr-20zv-19q1o1-54.html,Prada,0PR 20ZV 19Q1O1 54,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Rosa,M,54.0,17.0,145.0,130.0,270.0,,,,179.9
https://www.lentiamo.es/tom-ford-ft6043-b-001-53.html,Tom Ford,FT6043-B/V 001 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,53.0,16.0,140.0,132.0,295.0,,,,259.9
https://www.lentiamo.es/tommy-hilfiger-th-1635-ddb-16-53.html,Tommy Hilfiger,TH 1635 DDB 16 53,graduadas,Mujer,Metal,Cuadradas,Montura completa,Dorado,M,53.0,16.0,140.0,132.0,100.0,,,,89.0
https://www.lentiamo.es/ray-ban-round-gaze-0rx3947v-2501-51.html,Ray-Ban,0RX3947V 2501 51,graduadas,Unisex,Metal,Redondas,Media montura,Plateado,M,51.0,22.0,145.0,132.0,165.0,,,,84.99
https://www.lentiamo.es/ray-ban-0rx5154-5762-51.html,Ray-Ban,0RX5154 5762 51,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Dorado,M,51.0,21.0,145.0,138.0,100.0,,,,119.9
https://www.lentiamo.es/oliver-peoples-lelia-0ov5566u-1793-52.html,Oliver Peoples,0OV5566U 1793 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Azul,M,52.0,20.0,145.0,138.0,195.0,,,,329.9
https://www.lentiamo.es/ray-ban-0rx6421-2904-56.html,Ray-Ban,0RX6421 2904 56,graduadas,Unisex,Metal,Rectangulares,Montura completa,Negro,L,56.0,18.0,145.0,145.0,175.0,,,,102.9
https://www.lentiamo.es/polo-ralph-lauren-0ph2083-5003-48.html,Polo Ralph Lauren,0PH2083 5003 48,graduadas,Hombre,Pasta,Redondas,Montura completa,MarrÃ³n,S,48.0,20.0,145.0,127.0,215.0,,,,109.9
https://www.lentiamo.es/tom-ford-ft5909-b-092-53.html,Tom Ford,FT5909-B/V 092 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Azul,M,53.0,18.0,140.0,139.0,325.0,,,,279.9
https://www.lentiamo.es/tom-ford-ft6032-b-020-54.html,Tom Ford,FT6032-B 020 54,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Transparente,M,54.0,19.0,145.0,136.0,300.0,,,,199.9
https://www.lentiamo.es/saint-laurent-sl-m112-003-54.html,Saint Laurent,SL M112 003 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Beige,M,54.0,16.0,145.0,134.0,125.0,,,,239.9
https://www.lentiamo.es/persol-jacques-0po3359v-95-53.html,Persol,0PO3359V 95 53,graduadas,Unisex,Acetato,Cuadradas,Montura completa,Negro,M,53.0,19.0,145.0,133.0,265.0,,,,169.9
https://www.lentiamo.es/ray-ban-raimond-0rx5431-8395-54.html,Ray-Ban,0RX5431 8395 54,graduadas,Unisex,Acetato,Rectangulares,Montura completa,MarrÃ³n,M,54.0,18.0,140.0,136.0,200.0,,,,104.9
https://www.lentiamo.es/gucci-gg1258o-004-53.html,Gucci,GG1258O 004 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,M,53.0,19.0,140.0,134.0,185.0,,,,236.9
https://www.lentiamo.es/harry-potter-hp019-pr-m-44.html,Harry Potter,HP019 Pr M 44,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Rosa,XS,44.0,18.0,125.0,120.0,120.0,,,,99.9
https://www.lentiamo.es/hugo-boss-1642-20s-16-57.html,Hugo Boss,1642 20S 16 57,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,MarrÃ³n,L,57.0,16.0,150.0,141.0,110.0,,,,143.9
https://www.lentiamo.es/versace-0ve3381u-5536-50.html,Versace,0VE3381U 5536 50,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Morado,S,50.0,18.0,140.0,129.0,380.0,,,,159.9
https://www.lentiamo.es/active-sport-leisure-f008346089000-46.html,Centrostyle S.p.A,F008346089000 46,graduadas,NiÃ±os,Pasta,Rectangulares,Montura completa,Rosa,XS,46.0,16.0,135.0,115.0,85.0,,,,37.49
https://www.lentiamo.es/esprit-et17135-538-53.html,Esprit,ET17135 538 53,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Negro,M,53.0,14.0,147.0,133.0,90.0,,,,95.99
https://www.lentiamo.es/esprit-et33518-545-50.html,Esprit,ET33518 545 50,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,S,50.0,17.0,140.0,127.0,100.0,,,,102.9
https://www.lentiamo.es/dsquared2-d2-0035-2m2-16-55.html,Dsquared2,D2 0035 2M2 16 55,graduadas,Unisex,Metal/Pasta,Cuadradas,Montura completa,Negro,M,55.0,16.0,140.0,133.0,155.0,,,,97.3
https://www.lentiamo.es/under-armour-ua-5021-g-fll-16-58.html,Under Armour,UA 5021/G FLL 16 58,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Azul,M,58.0,16.0,140.0,131.0,155.0,,,,119.9
https://www.lentiamo.es/esprit-et33527-538-51.html,Esprit,ET33527 538 51,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Negro,M,51.0,17.0,140.0,133.0,80.0,,,,95.99
https://www.lentiamo.es/arnette-leonardo-0an7179-01-54.html,Arnette,0AN7179 01 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,54.0,16.0,145.0,134.0,100.0,,,,64.99
https://www.lentiamo.es/esprit-et33527-531-51.html,Esprit,ET33527 531 51,graduadas,Unisex,Pasta,Cuadradas,Montura completa,Rojo,M,51.0,17.0,140.0,132.0,85.0,,,,105.9
https://www.lentiamo.es/active-clip-on-f-0499-48-072-000-48.html,Centrostyle S.p.A,F 0499 48 072 000 48,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Verde,S,48.0,15.0,130.0,124.0,170.0,,,,99.99
https://www.lentiamo.es/active-memory-f013743243000-43.html,Centrostyle S.p.A,F013743243000 43,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Negro,XS,43.0,14.0,125.0,107.0,95.0,,,,82.99
https://www.lentiamo.es/esprit-et33480-577-51.html,Esprit,ET33480 577 51,graduadas,Mujer,Metal/Pasta,Redondas,Montura completa,Morado,S,51.0,16.0,140.0,126.0,85.0,,,,95.99
https://www.lentiamo.es/active-clip-on-f-0499-48-021-000-48.html,Centrostyle S.p.A,F 0499 48 021 000 48,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Rojo,S,48.0,15.0,130.0,124.0,170.0,,,,52.99
https://www.lentiamo.es/emporio-armani-ea-4160-50011w-55.html,Emporio Armani,0EA4160 50011W 55,graduadas,Hombre,Pasta,Rectangulares,Montura completa,Negro,M,55.0,18.0,145.0,138.0,240.0,,,,119.9
https://www.lentiamo.es/gucci-gg1581o-001-55.html,Gucci,GG1581O 001 55,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Negro,M,55.0,16.0,140.0,131.0,240.0,,,,169.9
https://www.lentiamo.es/esprit-et17561-557-53.html,Esprit,ET17561 557 53,graduadas,Mujer,Pasta,Cat Eye,Montura completa,Transparente,S,53.0,16.0,135.0,127.0,85.0,,,,81.99
https://www.lentiamo.es/centrostyle-f-0321-46-258-000-46.html,Centrostyle S.p.A,F 0321 46 258 000 46,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Rojo,S,46.0,19.0,135.0,121.0,45.0,,,,37.99
https://www.lentiamo.es/versace-0ve3298b-5339-55.html,Versace,0VE3298B 5339 55,graduadas,Mujer,Metal/Pasta,Cat Eye,Montura completa,Rosa,M,55.0,17.0,140.0,134.0,280.0,,,,153.9
https://www.lentiamo.es/vogue-0vo5163-w44.html,Vogue,0VO5163 W44 51,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,51.0,16.0,140.0,130.0,40.0,,,,89.99
https://www.lentiamo.es/active-clip-on-f049946072000-46.html,Centrostyle S.p.A,F049946072000 46,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Verde,XS,46.0,14.0,130.0,120.0,170.0,,,,99.99
https://www.lentiamo.es/emporio-armani-0ea3267u-5017-52.html,Emporio Armani,0EA3267U 5017 52,graduadas,Mujer,Acetato,Cuadradas,Montura completa,Negro,M,52.0,18.0,140.0,135.0,110.0,,,,119.9
https://www.lentiamo.es/harry-potter-hp036-pp-m-50.html,Harry Potter,HP036 Pp M 50,graduadas,NiÃ±os,Metal,Redondas,Montura completa,Rosa,S,50.0,19.0,138.0,125.0,120.0,,,,99.9
https://www.lentiamo.es/indii-kids-in34-c2-42.html,Indestructible,IN34-C2 42,graduadas,NiÃ±os,Pasta,Redondas,Montura completa,Morado,XXS,42.0,16.0,118.0,105.0,75.0,,,,83.99
https://www.lentiamo.es/dolce-gabbana-0dg3406-3440-56.html,Dolce & Gabbana,0DG3406 3440 56,graduadas,Hombre,Acetato,Rectangulares,Montura completa,Gris,M,56.0,17.0,140.0,137.0,220.0,,,,184.9
https://www.lentiamo.es/versace-0ve3381u-gb1-50.html,Versace,0VE3381U GB1 50,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,50.0,18.0,140.0,129.0,380.0,,,,159.9
https://www.lentiamo.es/esprit-et17146-545-54.html,Esprit,ET17146 545 54,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,54.0,15.0,144.0,133.0,160.0,,,,144.9
https://www.lentiamo.es/gucci-gg1996o-001-54.html,Gucci,GG1996O 001 54,graduadas,Mujer,Pasta,Redondas,Montura completa,Negro,M,54.0,18.0,140.0,133.0,195.0,,,,229.9
https://www.lentiamo.es/disney-princess-dpaa227-c65-15-45.html,Disney,DPAA227 C65 15 45,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Azul,XS,45.0,15.0,125.0,116.0,65.0,,,,72.99
https://www.lentiamo.es/guess-gu2880-v-071-52.html,Guess,GU2880/V 071 52,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Rojo,S,52.0,15.0,140.0,129.0,105.0,,,,89.9
https://www.lentiamo.es/versace-0ve3326u-gb1-55.html,Versace,0VE3326U GB1 55,graduadas,Hombre,Metal/Pasta,Rectangulares,Montura completa,Negro,L,55.0,19.0,145.0,145.0,360.0,,,,129.9
https://www.lentiamo.es/active-spring-koala-f038042275000-42.html,Centrostyle S.p.A,F038042275000 42,graduadas,NiÃ±os,Pasta,Rectangulares,Montura completa,Verde,XS,42.0,14.0,125.0,107.0,85.0,,,,84.99
https://www.lentiamo.es/vogue-0vo5523-3088.html,Vogue,0VO5523 3088 54,graduadas,Mujer,Acetato,Cat Eye,Montura completa,Verde,M,54.0,17.0,140.0,133.0,120.0,,,,69.99
https://www.lentiamo.es/dolce-gabbana-0dg-5104-502-54.html,Dolce & Gabbana,0DG5104 502 54,graduadas,Hombre,Pasta,Rectangulares,Montura completa,MarrÃ³n,M,54.0,18.0,145.0,137.0,160.0,,,,132.72
https://www.lentiamo.es/esprit-et17444n-508-52.html,Esprit,ET17444N 508 52,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Azul,S,52.0,17.0,145.0,128.0,100.0,,,,79.99
https://www.lentiamo.es/vogue-0vo4088-352.html,Vogue,0VO4088 352 52,graduadas,Mujer,Metal,Cat Eye,Montura completa,Negro,M,52.0,18.0,140.0,134.0,100.0,,,,85.99
https://www.lentiamo.es/vogue-0vo4304-352-53.html,Vogue,0VO4304 352 53,graduadas,Mujer,Metal,Cat Eye,Media montura,Negro,S,53.0,18.0,140.0,129.0,105.0,,,,77.99
https://www.lentiamo.es/esprit-et17457-526-50.html,Esprit,ET17457 526 50,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,50.0,15.0,135.0,125.0,85.0,,,,79.99
https://www.lentiamo.es/vogue-0vo4331-5208-53.html,Vogue,0VO4331 5208 53,graduadas,Mujer,Metal,Cuadradas,Media montura,Rojo,M,53.0,17.0,140.0,136.0,105.0,,,,69.99
https://www.lentiamo.es/esprit-et33483-538-53.html,Esprit,ET33483 538 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,M,53.0,15.0,140.0,131.0,85.0,,,,79.99
https://www.lentiamo.es/guess-gu2977-005-55.html,Guess,GU2977/V 005 55,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,55.0,13.0,140.0,126.0,110.0,,,,87.9
https://www.lentiamo.es/vogue-0vo5239-w656.html,Vogue,0VO5239 W656 52,graduadas,Mujer,Pasta,Cat Eye,Montura completa,MarrÃ³n,S,52.0,16.0,140.0,131.0,80.0,,,,73.99
https://www.lentiamo.es/active-one-f042642296000-42.html,Centrostyle S.p.A,F042642296000 42,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Azul,XXS,42.0,14.0,120.0,103.0,160.0,,,,73.99
https://www.lentiamo.es/active-soft-f019138206000-38.html,Centrostyle S.p.A,F019138206000 38,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Azul,XXS,38.0,14.0,110.0,94.0,180.0,,,,74.99
https://www.lentiamo.es/esprit-et17457-538-50.html,Esprit,ET17457 538 50,graduadas,Mujer,Pasta,Rectangulares,Montura completa,Negro,S,50.0,15.0,135.0,125.0,85.0,,,,79.99
https://www.lentiamo.es/esprit-et33459-545-53.html,Esprit,ET33459 545 53,graduadas,Mujer,Pasta,Rectangulares,Montura completa,MarrÃ³n,M,53.0,17.0,140.0,133.0,85.0,,,,102.9
https://www.lentiamo.es/persol-0po3298v-24-56.html,Persol,0PO3298V 24 56,graduadas,Hombre,Pasta,Rectangulares,Montura completa,MarrÃ³n,M,56.0,16.0,145.0,135.0,150.0,,,,154.9
https://www.lentiamo.es/paw-patrol-pp03-11-16-45.html,Paw Patrol,PP03 11 16 45,graduadas,NiÃ±os,Pasta,Cuadradas,Montura completa,Azul,XS,45.0,16.0,120.0,115.0,55.0,,,,72.99
https://www.lentiamo.es/marc-jacobs-mj-1054-807-18-52.html,Marc Jacobs,MJ 1054 807 18 52,graduadas,Mujer,Pasta,Cuadradas,Montura completa,Negro,S,52.0,18.0,140.0,128.0,130.0,,,,107.67
https://www.lentiamo.es/marc-jacobs-marc-662-086-16-53.html,Marc Jacobs,662 086 16 53,graduadas,Mujer,Pasta,Cuadradas,Montura completa,MarrÃ³n,M,53.0,16.0,140.0,130.0,175.0,,,,126.9
https://www.lentiamo.es/nano-vista-gaikai-3-0-nao30503-47.html,Nano Vista,Gaikai 3.0 NAO30503 47,graduadas,NiÃ±os,Pasta,Rectangulares,Montura completa,Morado,XS,47.0,14.0,136.0,110.0,80.0,,,,99.9
