modelo,marca,genero,material_montura,forma,tipo_montura,color,talla,ancho_lente,ancho_puente,largo_varilla,peso,gama_marca,segmento_comercial,pais_origen,precio_min,precio_max,categoria_material,gama_material,peso_relativo,aspect_ratio,area_aprox,densidad,ancho_total,montura_completa,es_unisex,color_basico,material_eco,precio_medio_marca,precio,log_precio
F009542175000 42,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,morado,XS,42.0,15.0,120.0,165.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35,630.0,0.2619047619047619,99.0,1,0,0,0,85.0,84.99,4.454231010422805
F012946229000 46,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,azul,S,46.0,16.0,130.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.35384615384615387,736.0,0.11548913043478261,108.0,1,0,0,0,85.0,84.99,4.454231010422805
0EA1179D 3001 56,Emporio Armani,Hombre,Metal,Rectangulares,Media montura,negro,M,56.0,18.0,145.0,100.0,premium,moda_premium,Italia,120.0,260.0,metal,media_alta,medio,0.38620689655172413,1008.0,0.0992063492063492,130.0,0,0,1,0,190.0,113.9,4.74406218485471
0PR D01VU 16K1O1 52,Prada,Mujer,Acetato,Rectangulares,Montura completa,negro,M,52.0,18.0,145.0,265.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,936.0,0.2831196581196581,122.0,1,0,1,0,390.0,229.9,5.44198471636045
Vogue 0VO5518 2942,Vogue,Mujer,Nylon,Cuadradas,Montura completa,rosa,M,52.0,17.0,140.0,95.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,poliamida,media,ligero,0.37142857142857144,884.0,0.1074660633484163,121.0,1,0,0,0,85.0,63.99,4.174233411906258
0VO5702 2252 53,Vogue,Mujer,Nylon,Cuadradas,Montura completa,marron,M,53.0,16.0,140.0,95.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,poliamida,media,ligero,0.37857142857142856,848.0,0.11202830188679246,122.0,1,0,1,0,85.0,69.99,4.262539022051294
0VO5452 W44 53,Vogue,Mujer,Pasta,Cuadradas,Montura completa,negro,M,53.0,17.0,140.0,90.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.37857142857142856,901.0,0.09988901220865705,123.0,1,0,1,0,85.0,69.99,4.262539022051294
F041145110000 45,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,negro,S,45.0,19.0,135.0,80.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.3333333333333333,855.0,0.0935672514619883,109.0,1,0,1,0,85.0,75.99,4.343675543289958
0VO5701U 3290 53,Vogue,Mujer,Acetato,Cat Eye,Montura completa,rosa,M,53.0,16.0,135.0,125.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.3925925925925926,848.0,0.1474056603773585,122.0,1,0,0,0,85.0,79.99,4.3943256902608985
Youth RX 0OY8017 03 48,Oakley,Niños,Pasta,Redondas,Montura completa,transparente,S,48.0,17.0,128.0,100.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.375,816.0,0.12254901960784313,113.0,1,0,0,0,170.0,42.15,3.764682417529437
2568 400 17 52,Mexx,Mujer,Pasta,Cuadradas,Montura completa,negro,M,52.0,17.0,140.0,155.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.37142857142857144,884.0,0.1753393665158371,121.0,1,0,1,0,95.0,119.9,4.794963757620747
0RX0316V 2372 50,Ray-Ban,Unisex,Metal/Pasta,Cuadradas,Montura completa,marron,M,50.0,21.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,mezcla,media,medio,0.3448275862068966,1050.0,0.16666666666666666,121.0,1,1,1,0,170.0,119.9,4.794963757620747
0RX6545 2509 56,Ray-Ban,Unisex,Metal,Rectangulares,Montura completa,negro,L,56.0,17.0,140.0,160.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.4,952.0,0.16806722689075632,129.0,1,1,1,0,170.0,103.9,4.653007515402251
1680 807 19 53,Hugo Boss,Mujer,Pasta,Cuadradas,Montura completa,negro,M,53.0,19.0,145.0,115.0,premium,moda_premium,Alemania,140.0,300.0,acetato,media,ligero,0.36551724137931035,1007.0,0.11420059582919563,125.0,1,0,1,0,220.0,85.45,4.4595662121293
ET17542 538 53/17,Esprit,Unisex,Pasta,Rectangulares,Montura completa,negro,M,53.0,17.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37857142857142856,901.0,0.04439511653718091,123.0,1,1,1,0,110.0,78.9,4.380775852772229
FT5994-B 001 56,Tom Ford,Mujer,Metal/Pasta,Cat Eye,Montura completa,negro,M,56.0,16.0,140.0,565.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,mezcla,media,medio,0.4,896.0,0.6305803571428571,128.0,1,0,1,0,390.0,419.9,6.042395275776525
2616 100 18 55,Mexx,Mujer,Pasta,Cuadradas,Montura completa,negro,M,55.0,18.0,135.0,160.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.4074074074074074,990.0,0.16161616161616163,128.0,1,0,1,0,95.0,119.9,4.794963757620747
ET17447N 545 53,Esprit,Unisex,Pasta,Rectangulares,Montura completa,marron,S,53.0,16.0,145.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.36551724137931035,848.0,0.10613207547169812,122.0,1,1,1,0,110.0,77.99,4.369321262176328
0RX3681V 2500 50,Ray-Ban,Unisex,Metal,Redondas,Montura completa,dorado,S,50.0,20.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3448275862068966,1000.0,0.165,120.0,1,1,0,0,170.0,102.9,4.6434288981051814
ET17135 538 53,Esprit,Mujer,Metal/Pasta,Cat Eye,Montura completa,negro,M,53.0,14.0,147.0,90.0,gama_media,moda_casual,Alemania,70.0,150.0,mezcla,media,medio,0.36054421768707484,742.0,0.12129380053908356,120.0,1,0,1,0,110.0,95.99,4.574607880405451
GG35 TS1 53,Germano Gambini,Mujer,Pasta,Cat Eye,Montura completa,marron,S,53.0,17.0,140.0,155.0,gama_media,marca_blanca_OEM,Italia,60.0,140.0,acetato,media,ligero,0.37857142857142856,901.0,0.17203107658157601,123.0,1,0,1,0,100.0,179.9,5.19794439240125
F013044228000 44,Centrostyle S.p.A,Niños,Pasta,Rectangulares,Montura completa,negro,XS,44.0,13.0,125.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.352,572.0,0.1486013986013986,101.0,1,0,1,0,85.0,84.99,4.454231010422805
IZABEL/G 4IN 17 53,Kate Spade,Mujer,Metal,Cat Eye,Montura completa,marron,M,53.0,17.0,140.0,185.0,premium,moda_premium,Estados Unidos,90.0,180.0,metal,media_alta,medio,0.37857142857142856,901.0,0.20532741398446172,123.0,1,0,1,0,135.0,78.34,4.373742415086184
0RX5698 2000 56,Ray-Ban,Unisex,Acetato,Aviador,Montura completa,negro,M,56.0,14.0,145.0,190.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.38620689655172413,784.0,0.2423469387755102,126.0,1,1,1,0,170.0,114.9,4.752727750345706
0RX2242V 8292 50,Ray-Ban,Unisex,Propionato,Rectangulares,Montura completa,morado,M,50.0,22.0,150.0,220.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,propionato,media,ligero,0.3333333333333333,1100.0,0.2,122.0,1,1,0,0,170.0,80.94,4.405987272118725
Ray-Ban Thalia 0RX5395 2012,Ray-Ban,Unisex,Pasta,Redondas,Montura completa,marron,M,52.0,18.0,145.0,150.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.3586206896551724,936.0,0.16025641025641027,122.0,1,1,1,0,170.0,116.9,4.769836807543325
BB0370O 001 54,Balenciaga,Hombre,Pasta,Rectangulares,Montura completa,negro,M,54.0,19.0,145.0,245.0,lujo,moda_lujo,Francia/España (marca matriz),230.0,500.0,acetato,media,ligero,0.3724137931034483,1026.0,0.2387914230019493,127.0,1,0,1,0,365.0,229.9,5.44198471636045
Ray-Ban Aviator 0RX6489 2503,Ray-Ban,Unisex,Metal,Aviador,Montura completa,negro,M,52.0,18.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.3586206896551724,936.0,0.1762820512820513,122.0,1,1,1,0,170.0,114.9,4.752727750345706
0VO5628 3198 51,Vogue,Mujer,Pasta,Cuadradas,Montura completa,rosa,S,51.0,16.0,140.0,105.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,acetato,media,ligero,0.36428571428571427,816.0,0.12867647058823528,118.0,1,0,0,0,85.0,79.99,4.3943256902608985
0RL6225U 6284 56,Ralph Lauren,Hombre,Acetato,Rectangulares,Montura completa,verde,M,56.0,17.0,145.0,165.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.38620689655172413,952.0,0.17331932773109243,129.0,1,0,0,0,190.0,89.99,4.5107496103686
0AX3104 8160 53,Armani Exchange,Mujer,Metal/Pasta,Cuadradas,Montura completa,verde,M,53.0,19.0,140.0,75.0,gama_media,moda_premium,Italia,120.0,240.0,mezcla,media,medio,0.37857142857142856,1007.0,0.07447864945382324,125.0,1,0,0,0,180.0,66.99,4.219360635538369
0RX7316V 5521 50,Ray-Ban,Unisex,Metal/Pasta,Cuadradas,Montura completa,gris,M,20.0,21.0,145.0,200.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,mezcla,media,medio,0.13793103448275862,420.0,0.47619047619047616,61.0,1,1,0,0,170.0,77.89,4.368054477106998
GG0392O 002 51,Gucci,Unisex,Metal,Redondas,Montura completa,negro,M,51.0,19.0,140.0,190.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.36428571428571427,969.0,0.19607843137254902,121.0,1,1,1,0,390.0,357.9,5.883043798153562
0MU 01WV 15Z1O1 54,Miu Miu,Mujer,Acetato,Cuadradas,Montura completa,transparente,M,54.0,17.0,140.0,240.0,lujo,moda_lujo,Italia,180.0,360.0,acetato,media,ligero,0.38571428571428573,918.0,0.26143790849673204,125.0,1,0,0,0,270.0,259.9,5.564137192142683
0PR B55V 21E1O1 52,Prada,Mujer,Metal,Redondas,Montura completa,dorado,S,52.0,21.0,145.0,275.0,lujo,moda_lujo,Italia,260.0,520.0,metal,media_alta,medio,0.3586206896551724,1092.0,0.2518315018315018,125.0,1,0,0,0,390.0,229.9,5.44198471636045
DPAA195 C71 17 44,Disney,Niños,Pasta,Redondas,Montura completa,rosa,XS,44.0,17.0,125.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.352,748.0,0.08689839572192513,105.0,1,0,0,0,80.0,79.99,4.3943256902608985
CH0267O 004 17 51,Chloé,Mujer,Pasta,Cuadradas,Montura completa,rojo,S,51.0,17.0,145.0,180.0,premium,moda_premium,Francia,170.0,340.0,acetato,media,ligero,0.35172413793103446,867.0,0.20761245674740483,119.0,1,0,0,0,255.0,143.04,4.970091038780675
DPAA196 C71 16 48,Disney,Niños,Pasta,Cuadradas,Montura completa,rojo,S,46.0,16.0,130.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.35384615384615387,736.0,0.08831521739130435,108.0,1,0,0,0,80.0,31.67,3.4864572256129787
0EK3007 6139 47,Emporio Armani,Niños,Pasta,Redondas,Montura completa,rosa,S,47.0,18.0,130.0,80.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.36153846153846153,846.0,0.09456264775413711,112.0,1,0,0,0,190.0,37.19,3.6425737012374246
0EA1168D 3003 56,Emporio Armani,Hombre,Metal,Rectangulares,Media montura,gris,M,56.0,17.0,145.0,95.0,premium,moda_premium,Italia,120.0,260.0,metal,media_alta,medio,0.38620689655172413,952.0,0.09978991596638656,129.0,0,0,0,0,190.0,103.9,4.653007515402251
FT6038-B 001 56,Tom Ford,Unisex,Pasta,Rectangulares,Montura completa,negro,M,56.0,16.0,145.0,320.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.38620689655172413,896.0,0.35714285714285715,128.0,1,1,1,0,390.0,289.9,5.672979565501156
0PH1232 9215 57,Polo Ralph Lauren,Hombre,Metal,Rectangulares,Montura completa,gris,M,57.0,16.0,145.0,180.0,premium,moda_premium,Estados Unidos,120.0,260.0,metal,media_alta,medio,0.3931034482758621,912.0,0.19736842105263158,130.0,1,0,0,0,190.0,71.43,4.282620578207235
SL 672 001 55,Saint Laurent,Hombre,Pasta,Cuadradas,Montura completa,negro,M,55.0,18.0,145.0,170.0,lujo,moda_lujo,Francia,210.0,420.0,acetato,media,ligero,0.3793103448275862,990.0,0.1717171717171717,128.0,1,0,1,0,315.0,169.9,5.141078590121546
0RY1598 3775 47,Ray-Ban,Niños,Pasta,Cuadradas,Montura completa,azul,XS,47.0,16.0,130.0,140.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,acetato,media,ligero,0.36153846153846153,752.0,0.18617021276595744,110.0,1,0,0,0,170.0,81.99,4.418720118610357
0VO4343 5152 53,Vogue,Mujer,Metal,Redondas,Montura al aire,rosa,M,53.0,18.0,140.0,105.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,metal,media_alta,medio,0.37857142857142856,954.0,0.11006289308176101,124.0,0,0,0,0,85.0,93.99,4.553771622902091
F039849239000 49,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,azul,S,49.0,16.0,145.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.33793103448275863,784.0,0.10841836734693877,114.0,1,0,0,0,85.0,74.99,4.330601752681694
CH0161O 002 18 51,Chloé,Mujer,Pasta,Cuadradas,Montura completa,marron,M,51.0,18.0,145.0,140.0,premium,moda_premium,Francia,170.0,340.0,acetato,media,ligero,0.35172413793103446,918.0,0.15250544662309368,120.0,1,0,1,0,255.0,91.74,4.529799878963315
SWAA152 C92 16 48,Star Wars,Niños,Pasta,Rectangulares,Montura completa,gris,XS,48.0,16.0,130.0,60.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.36923076923076925,768.0,0.078125,112.0,1,0,0,0,80.0,91.99,4.5324919604901055
TH 2205 D51 19 52,Tommy Hilfiger,Unisex,Eco-friendly,Cuadradas,Montura completa,negro,S,52.0,19.0,145.0,160.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,otro,gama_media,medio,0.3586206896551724,988.0,0.16194331983805668,123.0,1,1,1,1,125.0,113.9,4.74406218485471
ET33546 505 53,Esprit,Mujer,Pasta,Cuadradas,Montura completa,gris,M,53.0,18.0,140.0,85.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37857142857142856,954.0,0.08909853249475891,124.0,1,0,0,0,110.0,89.99,4.5107496103686
F013745243000 45,Centrostyle S.p.A,Niños,Pasta,Cuadradas,Montura completa,negro,XS,45.0,16.0,130.0,85.0,gama_media,marca_blanca_OEM,Italia,50.0,120.0,acetato,media,ligero,0.34615384615384615,720.0,0.11805555555555555,106.0,1,0,1,0,85.0,93.99,4.553771622902091
FT5960-B/V 020 52,Tom Ford,Unisex,Pasta,Cuadradas,Montura completa,gris,M,52.0,18.0,145.0,320.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,acetato,media,ligero,0.3586206896551724,936.0,0.3418803418803419,122.0,1,1,0,0,390.0,249.9,5.525054453372377
TH 2093 WIR 18 54,Tommy Hilfiger,Hombre,Eco-friendly,Rectangulares,Montura completa,azul,M,54.0,18.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,otro,gama_media,medio,0.3724137931034483,972.0,0.15946502057613168,126.0,1,0,0,1,125.0,99.9,4.6141299273595635
0OV5562U 1731 51,Oliver Peoples,Unisex,Pasta,Cuadradas,Montura completa,negro,M,51.0,18.0,145.0,195.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.35172413793103446,918.0,0.21241830065359477,120.0,1,1,1,0,250.0,279.9,5.637998734110198
Emporio Armani 0EA1105 3014,Emporio Armani,Hombre,Metal/Pasta,Rectangulares,Montura completa,negro,M,55.0,17.0,145.0,75.0,premium,moda_premium,Italia,120.0,260.0,mezcla,media,medio,0.3793103448275862,935.0,0.08021390374331551,127.0,1,0,1,0,190.0,106.9,4.681204872264089
NKAA028 C06 48,Not for Kids,Niños,Pasta,Cuadradas,Montura completa,azul,S,48.0,18.0,135.0,80.0,licencia_infantil,infantil_licencia,España,40.0,120.0,acetato,media,ligero,0.35555555555555557,864.0,0.09259259259259259,114.0,1,0,0,0,80.0,119.9,4.794963757620747
ET17445 507 52/17,Esprit,Mujer,Pasta,Rectangulares,Montura completa,negro,M,52.0,17.0,140.0,40.0,gama_media,moda_casual,Alemania,70.0,150.0,acetato,media,ligero,0.37142857142857144,884.0,0.04524886877828054,121.0,1,0,1,0,110.0,78.9,4.380775852772229
0OY8007 800703 50,Oakley,Niños,Pasta,Rectangulares,Montura completa,negro,S,50.0,15.0,128.0,115.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.390625,750.0,0.15333333333333332,115.0,1,0,1,0,170.0,85.99,4.46579316951945
TH 2093 DL5 18 54,Tommy Hilfiger,Hombre,Eco-friendly,Rectangulares,Montura completa,negro,M,54.0,18.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,otro,gama_media,medio,0.3724137931034483,972.0,0.15946502057613168,126.0,1,0,1,1,125.0,62.63,4.1530850572447005
MJ 1054 086 18 52,Marc Jacobs,Mujer,Pasta,Cuadradas,Montura completa,marron,S,52.0,18.0,140.0,130.0,premium,moda_premium,Estados Unidos,120.0,260.0,acetato,media,ligero,0.37142857142857144,936.0,0.1388888888888889,122.0,1,0,1,0,190.0,124.67,4.833659423627053
Amalfi C01 50,Sea2See,Unisex,Eco-friendly,Redondas,Montura completa,negro,S,50.0,19.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.35714285714285715,950.0,0.12105263157894737,119.0,1,1,1,1,195.0,139.9,4.948050418904635
GG1945O 001 50,Gucci,Mujer,Pasta,Cat Eye,Montura completa,negro,M,50.0,20.0,140.0,200.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.35714285714285715,1000.0,0.2,120.0,1,0,1,0,390.0,239.9,5.484381909620826
0OV5562U 1745 51,Oliver Peoples,Unisex,Pasta,Cuadradas,Montura completa,verde,M,51.0,18.0,145.0,195.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.35172413793103446,918.0,0.21241830065359477,120.0,1,1,0,0,250.0,279.9,5.637998734110198
SWAA103 C01 16 49,Star Wars,Niños,Pasta,Rectangulares,Montura completa,negro,S,49.0,16.0,135.0,65.0,licencia_infantil,infantil_licencia,Estados Unidos,40.0,120.0,acetato,media,ligero,0.362962962962963,784.0,0.08290816326530612,114.0,1,0,1,0,80.0,91.99,4.5324919604901055
2817 200 17 54,Mexx,Mujer,Metal,Cuadradas,Montura completa,dorado,M,54.0,17.0,140.0,145.0,gama_media,moda_casual,Países Bajos,60.0,130.0,metal,media_alta,medio,0.38571428571428573,918.0,0.1579520697167756,125.0,1,0,0,0,95.0,129.9,4.874433672915854
0OV5542U 1005 51,Oliver Peoples,Mujer,Acetato,Cuadradas,Montura completa,negro,M,51.0,18.0,145.0,235.0,premium,moda_premium,Estados Unidos,180.0,320.0,acetato,media,ligero,0.35172413793103446,918.0,0.2559912854030501,120.0,1,0,1,0,250.0,299.9,5.706777983635999
FT6105-D-B 055 54,Tom Ford,Unisex,Metal/Pasta,Rectangulares,Montura completa,gris,M,54.0,18.0,140.0,295.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,mezcla,media,medio,0.38571428571428573,972.0,0.30349794238683125,126.0,1,1,0,0,390.0,319.9,5.771129548115811
0VO5676 2940 53,Vogue,Mujer,Nylon,Rectangulares,Montura completa,marron,M,53.0,16.0,135.0,125.0,gama_media,marca_blanca_OEM,Reino Unido / USA,50.0,120.0,poliamida,media,ligero,0.3925925925925926,848.0,0.1474056603773585,122.0,1,0,1,0,85.0,84.99,4.454231010422805
0PO3007VM 1196 50,Persol,Hombre,Acetato,Cuadradas,Montura completa,gris,S,50.0,19.0,145.0,250.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.3448275862068966,950.0,0.2631578947368421,119.0,1,0,0,0,190.0,169.9,5.141078590121546
0RX8908 2000 55,Ray-Ban,Unisex,Nylon,Rectangulares,Montura completa,negro,M,55.0,18.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,poliamida,media,ligero,0.3793103448275862,990.0,0.15656565656565657,128.0,1,1,1,0,170.0,159.9,5.080783053998338
OX8189 818907 53,Oakley,Mujer,Pasta,Cuadradas,Montura completa,azul,S,53.0,18.0,141.0,195.0,gama_media,deportiva,Estados Unidos,100.0,240.0,acetato,media,ligero,0.375886524822695,954.0,0.20440251572327045,124.0,1,0,0,0,170.0,129.9,4.874433672915854
GU2954/V 005 54,Guess,Mujer,Metal,Cat Eye,Montura completa,negro,M,54.0,17.0,140.0,110.0,premium,moda_premium,Estados Unidos,100.0,210.0,metal,media_alta,medio,0.38571428571428573,918.0,0.11982570806100218,125.0,1,0,1,0,155.0,89.9,4.509760001183433
Volta C06 51,Sea2See,Unisex,Eco-friendly,Rectangulares,Montura completa,azul,S,51.0,19.0,140.0,115.0,gama_media,marca_blanca_OEM,Noruega,130.0,260.0,otro,gama_media,medio,0.36428571428571427,969.0,0.11867905056759546,121.0,1,1,0,1,195.0,71.95,4.289774274968795
0EA3265U 5017 56,Emporio Armani,Hombre,Acetato,Rectangulares,Montura completa,negro,L,56.0,17.0,145.0,110.0,premium,moda_premium,Italia,120.0,260.0,acetato,media,ligero,0.38620689655172413,952.0,0.11554621848739496,129.0,1,0,1,0,190.0,109.9,4.7086288943563215
FT6057-D-B 096 51,Tom Ford,Mujer,Metal/Pasta,Cuadradas,Montura completa,verde,M,51.0,18.0,140.0,290.0,lujo,moda_lujo,Estados Unidos,260.0,520.0,mezcla,media,medio,0.36428571428571427,918.0,0.3159041394335512,120.0,1,0,0,0,390.0,259.9,5.564137192142683
0RX8778D 1251 52,Ray-Ban,Unisex,Titanio,Cuadradas,Montura completa,dorado,M,52.0,19.0,145.0,155.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,titanio,alta,ligero,0.3586206896551724,988.0,0.15688259109311742,123.0,1,1,0,0,170.0,119.9,4.794963757620747
1460 2M2 18 52,Hugo Boss,Mujer,Metal,Redondas,Montura completa,negro,M,52.0,18.0,140.0,150.0,premium,moda_premium,Alemania,140.0,300.0,metal,media_alta,medio,0.37142857142857144,936.0,0.16025641025641027,122.0,1,0,1,0,220.0,99.95,4.614625344758847
GG1003O 006 53,Gucci,Mujer,Pasta,Cuadradas,Montura completa,rosa,M,53.0,16.0,140.0,225.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.37857142857142856,848.0,0.2653301886792453,122.0,1,0,0,0,390.0,229.9,5.44198471636045
MM 5161 056 17 53,Max Mara,Mujer,Pasta,Cat Eye,Montura completa,marron,M,53.0,17.0,140.0,155.0,premium,moda_premium,Italia,180.0,340.0,acetato,media,ligero,0.37857142857142856,901.0,0.17203107658157601,123.0,1,0,1,0,260.0,136.9,4.926528784799256
TH 2147 807 20 52,Tommy Hilfiger,Hombre,Metal/Pasta,Rectangulares,Montura completa,negro,S,52.0,20.0,145.0,165.0,gama_media,moda_casual,Estados Unidos,80.0,170.0,mezcla,media,medio,0.3586206896551724,1040.0,0.15865384615384615,124.0,1,0,1,0,125.0,112.9,4.735320870453137
2633 400 15 54,Mexx,Mujer,Pasta,Cuadradas,Montura completa,morado,M,54.0,15.0,140.0,160.0,gama_media,moda_casual,Países Bajos,60.0,130.0,acetato,media,ligero,0.38571428571428573,810.0,0.19753086419753085,123.0,1,0,0,0,95.0,129.9,4.874433672915854
0RX6465 2890 51,Ray-Ban,Unisex,Metal,Redondas,Montura completa,negro,M,51.0,20.0,140.0,165.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,metal,media_alta,medio,0.36428571428571427,1020.0,0.16176470588235295,122.0,1,1,1,0,170.0,114.9,4.752727750345706
PLD 6202/CS 807 M9 53,Polaroid,Mujer,Eco-friendly,Cuadradas,Montura completa,negro,M,53.0,17.0,140.0,115.0,gama_media,marca_blanca_OEM,Estados Unidos,50.0,120.0,otro,gama_media,medio,0.37857142857142856,901.0,0.12763596004439512,123.0,1,0,1,1,85.0,85.99,4.46579316951945
Ray-Ban Clubmaster 0RX5154 2001 51,Ray-Ban,Unisex,Metal/Pasta,Cuadradas,Montura completa,transparente,M,52.0,18.0,145.0,175.0,gama_media,moda_casual,Estados Unidos,100.0,240.0,mezcla,media,medio,0.3586206896551724,936.0,0.18696581196581197,122.0,1,1,0,0,170.0,74.51,4.324265097815334
0007 086 17 53,Etro,Mujer,Pasta,Rectangulares,Montura completa,marron,M,53.0,17.0,145.0,145.0,premium,moda_premium,Italia,190.0,360.0,acetato,media,ligero,0.36551724137931035,901.0,0.1609322974472808,123.0,1,0,1,0,275.0,87.25,4.480173695813406
0PR 18WV 12R1O1 52,Prada,Mujer,Acetato,Cuadradas,Montura completa,gris,S,52.0,17.0,145.0,295.0,lujo,moda_lujo,Italia,260.0,520.0,acetato,media,ligero,0.3586206896551724,884.0,0.333710407239819,121.0,1,0,0,0,390.0,219.9,5.397710110426072
